,FILIAL,CODSUPERVISOR,Codigo,Data Início,Data Final
66330,1,108,45951,2023-10-17,2023-10-19
57801,1,104,45959,2023-10-17,2023-10-19
3410,1,110,45962,2023-10-17,2023-10-19
8828,1,111,45967,2023-10-17,2023-10-19
14080,1,113,45970,2023-10-17,2023-10-19
29805,1,54,45988,2023-10-17,2023-10-19
8841,1,111,45990,2023-10-17,2023-10-19
60459,1,104,45993,2023-10-17,2023-10-19
7563,1,111,45997,2023-10-17,2023-10-19
10133,1,111,46011,2023-10-17,2023-10-19
92786,2,86,46015,2023-10-17,2023-10-19
29809,1,54,46024,2023-10-17,2023-10-19
52693,1,100,46045,2023-10-17,2023-10-19
1756,1,110,46047,2023-10-17,2023-10-19
43660,1,73,46050,2023-10-17,2023-10-19
82465,1,115,46051,2023-10-17,2023-10-19
75643,1,108,46069,2023-10-17,2023-10-19
5721,1,111,46070,2023-10-17,2023-10-19
16070,1,113,46094,2023-10-17,2023-10-19
17171,1,113,46097,2023-10-17,2023-10-19
8849,1,111,46099,2023-10-17,2023-10-19
33789,1,54,46128,2023-10-17,2023-10-19
17174,1,113,46149,2023-10-17,2023-10-19
16076,1,113,46164,2023-10-17,2023-10-19
19248,1,114,46169,2023-10-17,2023-10-19
19984,1,114,46174,2023-10-17,2023-10-19
89770,2,86,46187,2023-10-17,2023-10-19
39450,1,73,46193,2023-10-17,2023-10-19
24940,1,114,46201,2023-10-17,2023-10-19
44816,1,73,46214,2023-10-17,2023-10-19
17190,1,113,46215,2023-10-17,2023-10-19
86810,1,115,46218,2023-10-17,2023-10-19
12364,1,113,46223,2023-10-17,2023-10-19
13259,1,113,46226,2023-10-17,2023-10-19
52031,1,100,46234,2023-10-17,2023-10-19
57819,1,104,46240,2023-10-17,2023-10-19
89771,2,86,46241,2023-10-17,2023-10-19
62907,1,104,46249,2023-10-17,2023-10-19
30857,1,54,46259,2023-10-17,2023-10-19
24945,1,114,46271,2023-10-17,2023-10-19
65010,1,108,46290,2023-10-17,2023-10-19
2514,1,110,46296,2023-10-17,2023-10-19
10144,1,111,46309,2023-10-17,2023-10-19
17202,1,113,46311,2023-10-17,2023-10-19
17206,1,113,46315,2023-10-17,2023-10-19
54657,1,100,46323,2023-10-17,2023-10-19
27783,1,117,46324,2023-10-17,2023-10-19
33045,1,54,46326,2023-10-17,2023-10-19
46254,1,73,46327,2023-10-17,2023-10-19
17220,1,113,46331,2023-10-17,2023-10-19
83467,1,115,46332,2023-10-17,2023-10-19
7565,1,111,46334,2023-10-17,2023-10-19
26839,1,117,46344,2023-10-17,2023-10-19
79138,1,115,46351,2023-10-17,2023-10-19
51112,1,100,46357,2023-10-17,2023-10-19
17228,1,113,46364,2023-10-17,2023-10-19
65019,1,108,46366,2023-10-17,2023-10-19
17236,1,113,46373,2023-10-17,2023-10-19
17245,1,113,46374,2023-10-17,2023-10-19
91892,2,86,46380,2023-10-17,2023-10-19
75662,1,108,46387,2023-10-17,2023-10-19
8858,1,111,46390,2023-10-17,2023-10-19
68392,1,108,46393,2023-10-17,2023-10-19
76683,1,108,46394,2023-10-17,2023-10-19
12369,1,113,46403,2023-10-17,2023-10-19
74259,1,108,46417,2023-10-17,2023-10-19
90776,2,86,46421,2023-10-17,2023-10-19
53748,1,100,46428,2023-10-17,2023-10-19
80119,1,115,46434,2023-10-17,2023-10-19
20940,1,114,46441,2023-10-17,2023-10-19
82466,1,115,46443,2023-10-17,2023-10-19
12391,1,113,46446,2023-10-17,2023-10-19
42460,1,73,46451,2023-10-17,2023-10-19
63802,1,104,46459,2023-10-17,2023-10-19
23590,1,114,46471,2023-10-17,2023-10-19
33803,1,54,46482,2023-10-17,2023-10-19
7582,1,111,46494,2023-10-17,2023-10-19
6604,1,111,46501,2023-10-17,2023-10-19
7594,1,111,46511,2023-10-17,2023-10-19
68401,1,108,46513,2023-10-17,2023-10-19
24946,1,114,46514,2023-10-17,2023-10-19
53750,1,100,46519,2023-10-17,2023-10-19
33812,1,54,46525,2023-10-17,2023-10-19
4718,1,111,46528,2023-10-17,2023-10-19
40502,1,73,46530,2023-10-17,2023-10-19
68402,1,108,46533,2023-10-17,2023-10-19
67495,1,108,46541,2023-10-17,2023-10-19
68415,1,108,46555,2023-10-17,2023-10-19
51121,1,100,46556,2023-10-17,2023-10-19
85611,1,115,46558,2023-10-17,2023-10-19
15394,1,113,46560,2023-10-17,2023-10-19
14087,1,113,46562,2023-10-17,2023-10-19
89790,2,86,46564,2023-10-17,2023-10-19
89798,2,86,46565,2023-10-17,2023-10-19
14769,1,113,46571,2023-10-17,2023-10-19
17255,1,113,46575,2023-10-17,2023-10-19
13267,1,113,46576,2023-10-17,2023-10-19
13273,1,113,46580,2023-10-17,2023-10-19
8869,1,111,46588,2023-10-17,2023-10-19
13282,1,113,46590,2023-10-17,2023-10-19
38473,1,73,46593,2023-10-17,2023-10-19
68421,1,108,46600,2023-10-17,2023-10-19
16080,1,113,46612,2023-10-17,2023-10-19
56718,1,100,46625,2023-10-17,2023-10-19
3413,1,110,46631,2023-10-17,2023-10-19
65037,1,108,46649,2023-10-17,2023-10-19
62015,1,104,46656,2023-10-17,2023-10-19
68437,1,108,46662,2023-10-17,2023-10-19
548,1,110,46665,2023-10-17,2023-10-19
68449,1,108,46667,2023-10-17,2023-10-19
91902,2,86,46669,2023-10-17,2023-10-19
6612,1,111,46676,2023-10-17,2023-10-19
13283,1,113,46685,2023-10-17,2023-10-19
68453,1,108,46688,2023-10-17,2023-10-19
562,1,110,46694,2023-10-17,2023-10-19
68461,1,108,46698,2023-10-17,2023-10-19
12405,1,113,46710,2023-10-17,2023-10-19
15403,1,113,46724,2023-10-17,2023-10-19
89809,2,86,46735,2023-10-17,2023-10-19
61193,1,104,46744,2023-10-17,2023-10-19
19987,1,114,46747,2023-10-17,2023-10-19
23600,1,114,46753,2023-10-17,2023-10-19
68473,1,108,46754,2023-10-17,2023-10-19
91916,2,86,46755,2023-10-17,2023-10-19
15410,1,113,46758,2023-10-17,2023-10-19
65040,1,108,46763,2023-10-17,2023-10-19
3440,1,110,46788,2023-10-17,2023-10-19
17259,1,113,46798,2023-10-17,2023-10-19
68475,1,108,46803,2023-10-17,2023-10-19
60464,1,104,46816,2023-10-17,2023-10-19
11022,1,111,46827,2023-10-17,2023-10-19
41313,1,73,46830,2023-10-17,2023-10-19
7602,1,111,46834,2023-10-17,2023-10-19
7612,1,111,46854,2023-10-17,2023-10-19
17270,1,113,46859,2023-10-17,2023-10-19
17280,1,113,46865,2023-10-17,2023-10-19
68490,1,108,46871,2023-10-17,2023-10-19
62036,1,104,46882,2023-10-17,2023-10-19
13293,1,113,46887,2023-10-17,2023-10-19
68499,1,108,46900,2023-10-17,2023-10-19
23604,1,114,46916,2023-10-17,2023-10-19
57831,1,104,46949,2023-10-17,2023-10-19
28519,1,54,46958,2023-10-17,2023-10-19
29816,1,54,46962,2023-10-17,2023-10-19
7616,1,111,46963,2023-10-17,2023-10-19
85623,1,115,46964,2023-10-17,2023-10-19
77665,1,115,46980,2023-10-17,2023-10-19
41318,1,73,46994,2023-10-17,2023-10-19
23607,1,114,46999,2023-10-17,2023-10-19
53776,1,100,47007,2023-10-17,2023-10-19
49899,1,100,47010,2023-10-17,2023-10-19
74268,1,108,47021,2023-10-17,2023-10-19
48896,1,73,47025,2023-10-17,2023-10-19
13305,1,113,47049,2023-10-17,2023-10-19
53779,1,100,47055,2023-10-17,2023-10-19
12409,1,113,47064,2023-10-17,2023-10-19
57836,1,104,47094,2023-10-17,2023-10-19
61206,1,104,47096,2023-10-17,2023-10-19
91939,2,86,47104,2023-10-17,2023-10-19
30859,1,54,47130,2023-10-17,2023-10-19
24960,1,114,47131,2023-10-17,2023-10-19
89821,2,86,47134,2023-10-17,2023-10-19
37554,1,54,47137,2023-10-17,2023-10-19
11025,1,111,47144,2023-10-17,2023-10-19
11772,1,111,47161,2023-10-17,2023-10-19
92800,2,86,47169,2023-10-17,2023-10-19
30875,1,54,47170,2023-10-17,2023-10-19
25937,1,114,47174,2023-10-17,2023-10-19
58914,1,104,47195,2023-10-17,2023-10-19
61214,1,104,47211,2023-10-17,2023-10-19
23627,1,114,47217,2023-10-17,2023-10-19
7632,1,111,47218,2023-10-17,2023-10-19
3441,1,110,47233,2023-10-17,2023-10-19
5729,1,111,47235,2023-10-17,2023-10-19
75675,1,108,47237,2023-10-17,2023-10-19
41330,1,73,47254,2023-10-17,2023-10-19
26281,1,117,47255,2023-10-17,2023-10-19
75691,1,108,47257,2023-10-17,2023-10-19
28540,1,54,47285,2023-10-17,2023-10-19
4741,1,111,47299,2023-10-17,2023-10-19
13308,1,113,47303,2023-10-17,2023-10-19
31780,1,54,47323,2023-10-17,2023-10-19
91277,2,86,47332,2023-10-17,2023-10-19
69992,1,108,47338,2023-10-17,2023-10-19
68514,1,108,47347,2023-10-17,2023-10-19
30879,1,54,47349,2023-10-17,2023-10-19
53794,1,100,47355,2023-10-17,2023-10-19
80123,1,115,47357,2023-10-17,2023-10-19
74282,1,108,47361,2023-10-17,2023-10-19
84669,1,115,47367,2023-10-17,2023-10-19
20012,1,114,47372,2023-10-17,2023-10-19
62039,1,104,47388,2023-10-17,2023-10-19
66344,1,108,47401,2023-10-17,2023-10-19
49904,1,100,47423,2023-10-17,2023-10-19
6623,1,111,47428,2023-10-17,2023-10-19
29824,1,54,47437,2023-10-17,2023-10-19
11776,1,111,47440,2023-10-17,2023-10-19
23628,1,114,47450,2023-10-17,2023-10-19
80132,1,115,47452,2023-10-17,2023-10-19
3450,1,110,47462,2023-10-17,2023-10-19
29838,1,54,47471,2023-10-17,2023-10-19
24966,1,114,47475,2023-10-17,2023-10-19
44829,1,73,47480,2023-10-17,2023-10-19
1025,1,110,47513,2023-10-17,2023-10-19
35738,1,54,47514,2023-10-17,2023-10-19
23629,1,114,47519,2023-10-17,2023-10-19
34720,1,54,47521,2023-10-17,2023-10-19
34730,1,54,47522,2023-10-17,2023-10-19
52036,1,100,47532,2023-10-17,2023-10-19
35744,1,54,47536,2023-10-17,2023-10-19
64479,1,104,47567,2023-10-17,2023-10-19
57860,1,104,47588,2023-10-17,2023-10-19
5746,1,111,47589,2023-10-17,2023-10-19
49916,1,100,47590,2023-10-17,2023-10-19
49923,1,100,47591,2023-10-17,2023-10-19
7636,1,111,47606,2023-10-17,2023-10-19
49932,1,100,47622,2023-10-17,2023-10-19
58916,1,104,47625,2023-10-17,2023-10-19
30880,1,54,47626,2023-10-17,2023-10-19
20021,1,114,47652,2023-10-17,2023-10-19
49935,1,100,47659,2023-10-17,2023-10-19
24969,1,114,47666,2023-10-17,2023-10-19
13328,1,113,47668,2023-10-17,2023-10-19
35761,1,54,47670,2023-10-17,2023-10-19
28547,1,54,47678,2023-10-17,2023-10-19
49943,1,100,47683,2023-10-17,2023-10-19
65044,1,108,47699,2023-10-17,2023-10-19
2521,1,110,47706,2023-10-17,2023-10-19
47585,1,73,47707,2023-10-17,2023-10-19
49954,1,100,47713,2023-10-17,2023-10-19
23645,1,114,47718,2023-10-17,2023-10-19
49959,1,100,47720,2023-10-17,2023-10-19
23649,1,114,47723,2023-10-17,2023-10-19
23650,1,114,47726,2023-10-17,2023-10-19
53802,1,100,47732,2023-10-17,2023-10-19
15422,1,113,47740,2023-10-17,2023-10-19
68528,1,108,47774,2023-10-17,2023-10-19
68533,1,108,47783,2023-10-17,2023-10-19
89833,2,86,47791,2023-10-17,2023-10-19
27320,1,117,47798,2023-10-17,2023-10-19
27789,1,117,47805,2023-10-17,2023-10-19
49960,1,100,47808,2023-10-17,2023-10-19
86822,1,115,47813,2023-10-17,2023-10-19
79158,1,115,47818,2023-10-17,2023-10-19
49974,1,100,47826,2023-10-17,2023-10-19
17283,1,113,47841,2023-10-17,2023-10-19
44845,1,73,47842,2023-10-17,2023-10-19
81369,1,115,47848,2023-10-17,2023-10-19
49987,1,100,47850,2023-10-17,2023-10-19
16097,1,113,47851,2023-10-17,2023-10-19
49998,1,100,47857,2023-10-17,2023-10-19
68558,1,108,47860,2023-10-17,2023-10-19
65057,1,108,47863,2023-10-17,2023-10-19
50010,1,100,47866,2023-10-17,2023-10-19
52697,1,100,47870,2023-10-17,2023-10-19
66346,1,108,47872,2023-10-17,2023-10-19
87875,1,115,47874,2023-10-17,2023-10-19
23664,1,114,47878,2023-10-17,2023-10-19
33819,1,54,47881,2023-10-17,2023-10-19
7645,1,111,47888,2023-10-17,2023-10-19
68572,1,108,47891,2023-10-17,2023-10-19
82481,1,115,47903,2023-10-17,2023-10-19
4756,1,111,47906,2023-10-17,2023-10-19
37556,1,54,47938,2023-10-17,2023-10-19
64490,1,104,47971,2023-10-17,2023-10-19
29847,1,54,47972,2023-10-17,2023-10-19
7649,1,111,47978,2023-10-17,2023-10-19
11791,1,111,47985,2023-10-17,2023-10-19
59589,1,104,47990,2023-10-17,2023-10-19
14107,1,113,47992,2023-10-17,2023-10-19
5749,1,111,48005,2023-10-17,2023-10-19
3459,1,110,48009,2023-10-17,2023-10-19
62910,1,104,48013,2023-10-17,2023-10-19
5754,1,111,48015,2023-10-17,2023-10-19
79167,1,115,48019,2023-10-17,2023-10-19
23670,1,114,48031,2023-10-17,2023-10-19
65073,1,108,48036,2023-10-17,2023-10-19
74306,1,108,48040,2023-10-17,2023-10-19
50030,1,100,48052,2023-10-17,2023-10-19
68581,1,108,48055,2023-10-17,2023-10-19
13332,1,113,48071,2023-10-17,2023-10-19
88882,2,86,48093,2023-10-17,2023-10-19
42481,1,73,48094,2023-10-17,2023-10-19
1762,1,110,48095,2023-10-17,2023-10-19
34733,1,54,48106,2023-10-17,2023-10-19
58927,1,104,48109,2023-10-17,2023-10-19
41334,1,73,48119,2023-10-17,2023-10-19
58929,1,104,48130,2023-10-17,2023-10-19
8882,1,111,48134,2023-10-17,2023-10-19
58942,1,104,48144,2023-10-17,2023-10-19
60468,1,104,48148,2023-10-17,2023-10-19
64504,1,104,48165,2023-10-17,2023-10-19
80152,1,115,48175,2023-10-17,2023-10-19
30887,1,54,48178,2023-10-17,2023-10-19
65076,1,108,48189,2023-10-17,2023-10-19
65092,1,108,48201,2023-10-17,2023-10-19
1763,1,110,48205,2023-10-17,2023-10-19
58943,1,104,48213,2023-10-17,2023-10-19
39459,1,73,48218,2023-10-17,2023-10-19
71455,1,108,48228,2023-10-17,2023-10-19
53824,1,100,48229,2023-10-17,2023-10-19
7670,1,111,48241,2023-10-17,2023-10-19
81385,1,115,48254,2023-10-17,2023-10-19
23672,1,114,48272,2023-10-17,2023-10-19
61223,1,104,48287,2023-10-17,2023-10-19
76687,1,108,48296,2023-10-17,2023-10-19
8883,1,111,48301,2023-10-17,2023-10-19
77677,1,115,48304,2023-10-17,2023-10-19
81387,1,115,48309,2023-10-17,2023-10-19
61240,1,104,48320,2023-10-17,2023-10-19
39475,1,73,48329,2023-10-17,2023-10-19
11029,1,111,48341,2023-10-17,2023-10-19
90781,2,86,48346,2023-10-17,2023-10-19
16110,1,113,48354,2023-10-17,2023-10-19
81392,1,115,48371,2023-10-17,2023-10-19
27326,1,117,48382,2023-10-17,2023-10-19
11042,1,111,48387,2023-10-17,2023-10-19
50046,1,100,48397,2023-10-17,2023-10-19
23692,1,114,48417,2023-10-17,2023-10-19
58955,1,104,48431,2023-10-17,2023-10-19
8887,1,111,48440,2023-10-17,2023-10-19
55804,1,100,48457,2023-10-17,2023-10-19
67503,1,108,48467,2023-10-17,2023-10-19
1026,1,110,48484,2023-10-17,2023-10-19
39479,1,73,48506,2023-10-17,2023-10-19
2523,1,110,48510,2023-10-17,2023-10-19
6633,1,111,48511,2023-10-17,2023-10-19
14109,1,113,48532,2023-10-17,2023-10-19
80154,1,115,48540,2023-10-17,2023-10-19
23693,1,114,48568,2023-10-17,2023-10-19
50047,1,100,48571,2023-10-17,2023-10-19
30890,1,54,48583,2023-10-17,2023-10-19
35780,1,54,48584,2023-10-17,2023-10-19
62916,1,104,48595,2023-10-17,2023-10-19
69998,1,108,48597,2023-10-17,2023-10-19
67520,1,108,48598,2023-10-17,2023-10-19
31799,1,54,48602,2023-10-17,2023-10-19
31811,1,54,48604,2023-10-17,2023-10-19
80176,1,115,48609,2023-10-17,2023-10-19
33835,1,54,48612,2023-10-17,2023-10-19
6639,1,111,48616,2023-10-17,2023-10-19
20034,1,114,48634,2023-10-17,2023-10-19
2528,1,110,48637,2023-10-17,2023-10-19
81401,1,115,48662,2023-10-17,2023-10-19
6648,1,111,48675,2023-10-17,2023-10-19
55815,1,100,48681,2023-10-17,2023-10-19
30901,1,54,48682,2023-10-17,2023-10-19
50054,1,100,48690,2023-10-17,2023-10-19
57867,1,104,48700,2023-10-17,2023-10-19
74310,1,108,48702,2023-10-17,2023-10-19
85626,1,115,48706,2023-10-17,2023-10-19
75700,1,108,48737,2023-10-17,2023-10-19
74332,1,108,48739,2023-10-17,2023-10-19
20038,1,114,48750,2023-10-17,2023-10-19
10151,1,111,48752,2023-10-17,2023-10-19
8888,1,111,48754,2023-10-17,2023-10-19
2541,1,110,48758,2023-10-17,2023-10-19
33841,1,54,48765,2023-10-17,2023-10-19
66372,1,108,48772,2023-10-17,2023-10-19
87883,1,115,48775,2023-10-17,2023-10-19
79177,1,115,48783,2023-10-17,2023-10-19
10166,1,111,48787,2023-10-17,2023-10-19
29858,1,54,48793,2023-10-17,2023-10-19
75708,1,108,48794,2023-10-17,2023-10-19
55830,1,100,48819,2023-10-17,2023-10-19
42490,1,73,48822,2023-10-17,2023-10-19
38475,1,73,48823,2023-10-17,2023-10-19
22485,1,114,48825,2023-10-17,2023-10-19
67525,1,108,48827,2023-10-17,2023-10-19
68606,1,108,48835,2023-10-17,2023-10-19
59600,1,104,48836,2023-10-17,2023-10-19
84684,1,115,48843,2023-10-17,2023-10-19
23705,1,114,48856,2023-10-17,2023-10-19
83475,1,115,48859,2023-10-17,2023-10-19
13339,1,113,48867,2023-10-17,2023-10-19
55838,1,100,48879,2023-10-17,2023-10-19
5756,1,111,48882,2023-10-17,2023-10-19
8894,1,111,48887,2023-10-17,2023-10-19
16112,1,113,48889,2023-10-17,2023-10-19
4761,1,111,48891,2023-10-17,2023-10-19
4763,1,111,48892,2023-10-17,2023-10-19
19254,1,114,48895,2023-10-17,2023-10-19
19277,1,114,48896,2023-10-17,2023-10-19
577,1,110,48909,2023-10-17,2023-10-19
22501,1,114,48914,2023-10-17,2023-10-19
90784,2,86,48929,2023-10-17,2023-10-19
61242,1,104,48931,2023-10-17,2023-10-19
68612,1,108,48936,2023-10-17,2023-10-19
23718,1,114,48942,2023-10-17,2023-10-19
76707,1,108,48964,2023-10-17,2023-10-19
87896,1,115,48975,2023-10-17,2023-10-19
15423,1,113,48979,2023-10-17,2023-10-19
86825,1,115,48982,2023-10-17,2023-10-19
82490,1,115,48985,2023-10-17,2023-10-19
12421,1,113,48987,2023-10-17,2023-10-19
20054,1,114,48989,2023-10-17,2023-10-19
5760,1,111,49009,2023-10-17,2023-10-19
43675,1,73,49021,2023-10-17,2023-10-19
26288,1,117,49033,2023-10-17,2023-10-19
90804,2,86,49037,2023-10-17,2023-10-19
50066,1,100,49043,2023-10-17,2023-10-19
62931,1,104,49045,2023-10-17,2023-10-19
70006,1,108,49049,2023-10-17,2023-10-19
28555,1,54,49052,2023-10-17,2023-10-19
24970,1,114,49065,2023-10-17,2023-10-19
75733,1,108,49076,2023-10-17,2023-10-19
24974,1,114,49082,2023-10-17,2023-10-19
12432,1,113,49089,2023-10-17,2023-10-19
35790,1,54,49097,2023-10-17,2023-10-19
79191,1,115,49105,2023-10-17,2023-10-19
74334,1,108,49112,2023-10-17,2023-10-19
4785,1,111,49128,2023-10-17,2023-10-19
12439,1,113,49132,2023-10-17,2023-10-19
71467,1,108,49134,2023-10-17,2023-10-19
20946,1,114,49135,2023-10-17,2023-10-19
86828,1,115,49138,2023-10-17,2023-10-19
11047,1,111,49148,2023-10-17,2023-10-19
12461,1,113,49166,2023-10-17,2023-10-19
33848,1,54,49168,2023-10-17,2023-10-19
11058,1,111,49171,2023-10-17,2023-10-19
2547,1,110,49174,2023-10-17,2023-10-19
85637,1,115,49180,2023-10-17,2023-10-19
8908,1,111,49184,2023-10-17,2023-10-19
79198,1,115,49186,2023-10-17,2023-10-19
14129,1,113,49195,2023-10-17,2023-10-19
24975,1,114,49208,2023-10-17,2023-10-19
53836,1,100,49213,2023-10-17,2023-10-19
82502,1,115,49218,2023-10-17,2023-10-19
1030,1,110,49224,2023-10-17,2023-10-19
50075,1,100,49229,2023-10-17,2023-10-19
13343,1,113,49239,2023-10-17,2023-10-19
26850,1,117,49250,2023-10-17,2023-10-19
582,1,110,49257,2023-10-17,2023-10-19
17286,1,113,49260,2023-10-17,2023-10-19
79199,1,115,49261,2023-10-17,2023-10-19
5767,1,111,49262,2023-10-17,2023-10-19
42503,1,73,49263,2023-10-17,2023-10-19
68622,1,108,49268,2023-10-17,2023-10-19
4789,1,111,49270,2023-10-17,2023-10-19
81411,1,115,49271,2023-10-17,2023-10-19
54658,1,100,49279,2023-10-17,2023-10-19
24985,1,114,49283,2023-10-17,2023-10-19
23726,1,114,49289,2023-10-17,2023-10-19
79205,1,115,49292,2023-10-17,2023-10-19
5789,1,111,49308,2023-10-17,2023-10-19
605,1,110,49311,2023-10-17,2023-10-19
6651,1,111,49314,2023-10-17,2023-10-19
56723,1,100,49322,2023-10-17,2023-10-19
43678,1,73,49324,2023-10-17,2023-10-19
55849,1,100,49328,2023-10-17,2023-10-19
54666,1,100,49332,2023-10-17,2023-10-19
24987,1,114,49338,2023-10-17,2023-10-19
18290,1,114,49340,2023-10-17,2023-10-19
54681,1,100,49346,2023-10-17,2023-10-19
53841,1,100,49348,2023-10-17,2023-10-19
10169,1,111,49367,2023-10-17,2023-10-19
83483,1,115,49387,2023-10-17,2023-10-19
12470,1,113,49391,2023-10-17,2023-10-19
41336,1,73,49398,2023-10-17,2023-10-19
53858,1,100,49401,2023-10-17,2023-10-19
73026,1,108,49402,2023-10-17,2023-10-19
16114,1,113,49410,2023-10-17,2023-10-19
79212,1,115,49412,2023-10-17,2023-10-19
86829,1,115,49426,2023-10-17,2023-10-19
85650,1,115,49429,2023-10-17,2023-10-19
3476,1,110,49434,2023-10-17,2023-10-19
11065,1,111,49436,2023-10-17,2023-10-19
31816,1,54,49444,2023-10-17,2023-10-19
54695,1,100,49452,2023-10-17,2023-10-19
86848,1,115,49468,2023-10-17,2023-10-19
12485,1,113,49473,2023-10-17,2023-10-19
2554,1,110,49477,2023-10-17,2023-10-19
80187,1,115,49478,2023-10-17,2023-10-19
4795,1,111,49480,2023-10-17,2023-10-19
59602,1,104,49485,2023-10-17,2023-10-19
54700,1,100,49490,2023-10-17,2023-10-19
54703,1,100,49517,2023-10-17,2023-10-19
56729,1,100,49520,2023-10-17,2023-10-19
89852,2,86,49526,2023-10-17,2023-10-19
74355,1,108,49538,2023-10-17,2023-10-19
59606,1,104,49540,2023-10-17,2023-10-19
11076,1,111,49549,2023-10-17,2023-10-19
4815,1,111,49550,2023-10-17,2023-10-19
58961,1,104,49560,2023-10-17,2023-10-19
33047,1,54,49563,2023-10-17,2023-10-19
87899,1,115,49575,2023-10-17,2023-10-19
55858,1,100,49590,2023-10-17,2023-10-19
14773,1,113,49592,2023-10-17,2023-10-19
17294,1,113,49597,2023-10-17,2023-10-19
77689,1,115,49601,2023-10-17,2023-10-19
24990,1,114,49619,2023-10-17,2023-10-19
20068,1,114,49623,2023-10-17,2023-10-19
48907,1,73,49630,2023-10-17,2023-10-19
91955,2,86,49640,2023-10-17,2023-10-19
57884,1,104,49656,2023-10-17,2023-10-19
62053,1,104,49658,2023-10-17,2023-10-19
77700,1,115,49670,2023-10-17,2023-10-19
41339,1,73,49672,2023-10-17,2023-10-19
29870,1,54,49674,2023-10-17,2023-10-19
51129,1,100,49695,2023-10-17,2023-10-19
76716,1,108,49700,2023-10-17,2023-10-19
8918,1,111,49702,2023-10-17,2023-10-19
84687,1,115,49703,2023-10-17,2023-10-19
46258,1,73,49712,2023-10-17,2023-10-19
46265,1,73,49716,2023-10-17,2023-10-19
8922,1,111,49718,2023-10-17,2023-10-19
88905,2,86,49721,2023-10-17,2023-10-19
56742,1,100,49722,2023-10-17,2023-10-19
28567,1,54,49723,2023-10-17,2023-10-19
68636,1,108,49729,2023-10-17,2023-10-19
23730,1,114,49739,2023-10-17,2023-10-19
29873,1,54,49745,2023-10-17,2023-10-19
54717,1,100,49750,2023-10-17,2023-10-19
92815,2,86,49752,2023-10-17,2023-10-19
68650,1,108,49756,2023-10-17,2023-10-19
39491,1,73,49757,2023-10-17,2023-10-19
64512,1,104,49774,2023-10-17,2023-10-19
14140,1,113,49783,2023-10-17,2023-10-19
50084,1,100,49790,2023-10-17,2023-10-19
46270,1,73,49798,2023-10-17,2023-10-19
50096,1,100,49800,2023-10-17,2023-10-19
30912,1,54,49801,2023-10-17,2023-10-19
68658,1,108,49806,2023-10-17,2023-10-19
74363,1,108,49810,2023-10-17,2023-10-19
86856,1,115,49829,2023-10-17,2023-10-19
84706,1,115,49841,2023-10-17,2023-10-19
